ItemId,Type_,BasePrice,items
299,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Fried Rice,Fried Rice}"
300,Plate,11.3,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Fried Rice,White Rice}"
301,Plate,11.3,"{Black Pepper Sirloin Steak,Broccoli Beef,White Rice,White Rice}"
302,Plate,11.3,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Super Greens,Super Greens}"
303,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
304,Plate,11.3,"{Black Pepper Sirloin Steak,Beijing Beef,Super Greens,Fried Rice}"
305,Plate,11.3,"{Black Pepper Sirloin Steak,Mushroom Chicken,Super Greens,White Rice}"
306,Plate,11.3,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
307,Plate,11.3,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,Chow Mein,Fried Rice}"
308,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Chicken,Chow Mein,White Rice}"
309,Plate,11.3,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Fried Rice,Fried Rice}"
310,Plate,11.3,"{Honey Walnut Shrimp,Teriyaki Chicken,Fried Rice,White Rice}"
311,Plate,11.3,"{Honey Walnut Shrimp,Broccoli Beef,White Rice,White Rice}"
312,Plate,11.3,"{Honey Walnut Shrimp,Kung Pao Chicken,Super Greens,Super Greens}"
313,Plate,11.3,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
314,Plate,11.3,"{Honey Walnut Shrimp,Beijing Beef,Super Greens,Fried Rice}"
315,Plate,11.3,"{Honey Walnut Shrimp,Mushroom Chicken,Super Greens,White Rice}"
316,Plate,11.3,"{Honey Walnut Shrimp,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
317,Plate,11.3,"{Honey Walnut Shrimp,String Bean Chicken Breast,Chow Mein,Fried Rice}"
318,Plate,11.3,"{Honey Walnut Shrimp,Black Pepper Chicken,Chow Mein,White Rice}"
319,Plate,9.8,"{Teriyaki Chicken,Teriyaki Chicken,Fried Rice,Fried Rice}"
320,Plate,9.8,"{Teriyaki Chicken,Broccoli Beef,Fried Rice,White Rice}"
321,Plate,9.8,"{Teriyaki Chicken,Kung Pao Chicken,White Rice,White Rice}"
322,Plate,9.8,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Super Greens,Super Greens}"
323,Plate,9.8,"{Teriyaki Chicken,Beijing Beef,Super Greens,Chow Mein}"
324,Plate,9.8,"{Teriyaki Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
325,Plate,9.8,"{Teriyaki Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
326,Plate,9.8,"{Teriyaki Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
327,Plate,9.8,"{Teriyaki Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
328,Plate,9.8,"{Broccoli Beef,Broccoli Beef,Chow Mein,White Rice}"
329,Plate,9.8,"{Broccoli Beef,Kung Pao Chicken,Fried Rice,Fried Rice}"
330,Plate,9.8,"{Broccoli Beef,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
331,Plate,9.8,"{Broccoli Beef,Beijing Beef,White Rice,White Rice}"
332,Plate,9.8,"{Broccoli Beef,Mushroom Chicken,Super Greens,Super Greens}"
333,Plate,9.8,"{Broccoli Beef,SweetFire Chicken Breast,Super Greens,Chow Mein}"
334,Plate,9.8,"{Broccoli Beef,String Bean Chicken Breast,Super Greens,Fried Rice}"
335,Plate,9.8,"{Broccoli Beef,Black Pepper Chicken,Super Greens,White Rice}"
336,Plate,9.8,"{Kung Pao Chicken,Kung Pao Chicken,Chow Mein,Chow Mein}"
337,Plate,9.8,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
338,Plate,9.8,"{Kung Pao Chicken,Beijing Beef,Chow Mein,White Rice}"
339,Plate,9.8,"{Kung Pao Chicken,Mushroom Chicken,Fried Rice,Fried Rice}"
340,Plate,9.8,"{Kung Pao Chicken,SweetFire Chicken Breast,Fried Rice,White Rice}"
341,Plate,9.8,"{Kung Pao Chicken,String Bean Chicken Breast,White Rice,White Rice}"
342,Plate,9.8,"{Kung Pao Chicken,Black Pepper Chicken,Super Greens,Super Greens}"
343,Plate,9.8,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
344,Plate,9.8,"{Honey Sesame Chicken Breast,Beijing Beef,Super Greens,Fried Rice}"
345,Plate,9.8,"{Honey Sesame Chicken Breast,Mushroom Chicken,Super Greens,White Rice}"
346,Plate,9.8,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
347,Plate,9.8,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
348,Plate,9.8,"{Honey Sesame Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
349,Plate,9.8,"{Beijing Beef,Beijing Beef,Fried Rice,Fried Rice}"
350,Plate,9.8,"{Beijing Beef,Mushroom Chicken,Fried Rice,White Rice}"
351,Plate,9.8,"{Beijing Beef,SweetFire Chicken Breast,White Rice,White Rice}"
352,Plate,9.8,"{Beijing Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
353,Plate,9.8,"{Beijing Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
354,Plate,9.8,"{Mushroom Chicken,Mushroom Chicken,Super Greens,Fried Rice}"
355,Plate,9.8,"{Mushroom Chicken,SweetFire Chicken Breast,Super Greens,White Rice}"
356,Plate,9.8,"{Mushroom Chicken,String Bean Chicken Breast,Chow Mein,Chow Mein}"
357,Plate,9.8,"{Mushroom Chicken,Black Pepper Chicken,Chow Mein,Fried Rice}"
358,Plate,9.8,"{SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,White Rice}"
359,Plate,9.8,"{SweetFire Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
360,Plate,9.8,"{SweetFire Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
361,Plate,9.8,"{String Bean Chicken Breast,String Bean Chicken Breast,White Rice,White Rice}"
362,Plate,9.8,"{String Bean Chicken Breast,Black Pepper Chicken,Super Greens,Super Greens}"
363,Plate,9.8,"{Black Pepper Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
364,Plate,9.8,"{Original Orange Chicken,Original Orange Chicken,Super Greens,Fried Rice}"
365,Plate,11.3,"{Original Orange Chicken,Black Pepper Sirloin Steak,Super Greens,White Rice}"
366,Plate,11.3,"{Original Orange Chicken,Honey Walnut Shrimp,Chow Mein,Chow Mein}"
367,Plate,9.8,"{Original Orange Chicken,Teriyaki Chicken,Chow Mein,Fried Rice}"
368,Plate,9.8,"{Original Orange Chicken,Broccoli Beef,Chow Mein,White Rice}"
369,Plate,9.8,"{Original Orange Chicken,Kung Pao Chicken,Fried Rice,Fried Rice}"
370,Plate,9.8,"{Original Orange Chicken,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
371,Plate,9.8,"{Original Orange Chicken,Beijing Beef,White Rice,White Rice}"
372,Plate,9.8,"{Original Orange Chicken,Mushroom Chicken,Super Greens,Super Greens}"
373,Plate,9.8,"{Original Orange Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
374,Plate,9.8,"{Original Orange Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
375,Plate,9.8,"{Original Orange Chicken,Black Pepper Chicken,Super Greens,White Rice}"
376,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Chow Mein,Chow Mein}"
377,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Chow Mein,Fried Rice}"
378,Plate,11.3,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Chow Mein,White Rice}"
379,Plate,11.3,"{Black Pepper Sirloin Steak,Broccoli Beef,Fried Rice,Fried Rice}"
380,Plate,11.3,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Fried Rice,White Rice}"
381,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,White Rice,White Rice}"
382,Plate,11.3,"{Black Pepper Sirloin Steak,Beijing Beef,Super Greens,Super Greens}"
383,Plate,11.3,"{Black Pepper Sirloin Steak,Mushroom Chicken,Super Greens,Chow Mein}"
384,Plate,11.3,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,Super Greens,Fried Rice}"
385,Plate,11.3,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,Super Greens,White Rice}"
386,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Chicken,Chow Mein,Chow Mein}"
387,Plate,11.3,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Chow Mein,Fried Rice}"
388,Plate,11.3,"{Honey Walnut Shrimp,Teriyaki Chicken,Chow Mein,White Rice}"
389,Plate,11.3,"{Honey Walnut Shrimp,Broccoli Beef,Fried Rice,Fried Rice}"
390,Plate,11.3,"{Honey Walnut Shrimp,Kung Pao Chicken,Fried Rice,White Rice}"
391,Plate,11.3,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,White Rice,White Rice}"
392,Plate,11.3,"{Honey Walnut Shrimp,Beijing Beef,Super Greens,Super Greens}"
393,Plate,11.3,"{Honey Walnut Shrimp,Mushroom Chicken,Super Greens,Chow Mein}"
394,Plate,11.3,"{Honey Walnut Shrimp,SweetFire Chicken Breast,Super Greens,Fried Rice}"
395,Plate,11.3,"{Honey Walnut Shrimp,String Bean Chicken Breast,Super Greens,White Rice}"
396,Plate,11.3,"{Honey Walnut Shrimp,Black Pepper Chicken,Chow Mein,Chow Mein}"
397,Plate,9.8,"{Teriyaki Chicken,Teriyaki Chicken,Chow Mein,Fried Rice}"
398,Plate,9.8,"{Teriyaki Chicken,Broccoli Beef,Chow Mein,White Rice}"
399,Plate,9.8,"{Teriyaki Chicken,Kung Pao Chicken,Fried Rice,Fried Rice}"
400,Plate,9.8,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Fried Rice,White Rice}"
401,Plate,9.8,"{Teriyaki Chicken,Beijing Beef,White Rice,White Rice}"
402,Plate,9.8,"{Teriyaki Chicken,Mushroom Chicken,Super Greens,Super Greens}"
403,Plate,9.8,"{Teriyaki Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
404,Plate,9.8,"{Teriyaki Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
405,Plate,9.8,"{Teriyaki Chicken,Black Pepper Chicken,Super Greens,White Rice}"
406,Plate,9.8,"{Broccoli Beef,Broccoli Beef,Chow Mein,Chow Mein}"
407,Plate,9.8,"{Broccoli Beef,Kung Pao Chicken,Chow Mein,Fried Rice}"
408,Plate,9.8,"{Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
409,Plate,9.8,"{Broccoli Beef,Beijing Beef,Fried Rice,Fried Rice}"
410,Plate,9.8,"{Broccoli Beef,Mushroom Chicken,Fried Rice,White Rice}"
411,Plate,9.8,"{Broccoli Beef,SweetFire Chicken Breast,White Rice,White Rice}"
412,Plate,9.8,"{Broccoli Beef,String Bean Chicken Breast,Super Greens,Super Greens}"
413,Plate,9.8,"{Broccoli Beef,Black Pepper Chicken,Super Greens,Chow Mein}"
414,Plate,9.8,"{Kung Pao Chicken,Kung Pao Chicken,Super Greens,Fried Rice}"
415,Plate,9.8,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,White Rice}"
416,Plate,9.8,"{Kung Pao Chicken,Beijing Beef,Chow Mein,Chow Mein}"
417,Plate,9.8,"{Kung Pao Chicken,Mushroom Chicken,Chow Mein,Fried Rice}"
418,Plate,9.8,"{Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,White Rice}"
419,Plate,9.8,"{Kung Pao Chicken,String Bean Chicken Breast,Fried Rice,Fried Rice}"
420,Plate,9.8,"{Kung Pao Chicken,Black Pepper Chicken,Fried Rice,White Rice}"
421,Plate,9.8,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,White Rice,White Rice}"
422,Plate,9.8,"{Honey Sesame Chicken Breast,Beijing Beef,Super Greens,Super Greens}"
423,Plate,9.8,"{Honey Sesame Chicken Breast,Mushroom Chicken,Super Greens,Chow Mein}"
424,Plate,9.8,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
425,Plate,9.8,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
426,Plate,9.8,"{Honey Sesame Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
427,Plate,9.8,"{Beijing Beef,Beijing Beef,Chow Mein,Fried Rice}"
428,Plate,9.8,"{Beijing Beef,Mushroom Chicken,Chow Mein,White Rice}"
429,Plate,9.8,"{Beijing Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
430,Plate,9.8,"{Beijing Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
431,Plate,9.8,"{Beijing Beef,Black Pepper Chicken,White Rice,White Rice}"
432,Plate,9.8,"{Mushroom Chicken,Mushroom Chicken,Super Greens,Super Greens}"
433,Plate,9.8,"{Mushroom Chicken,SweetFire Chicken Breast,Super Greens,Chow Mein}"
434,Plate,9.8,"{Mushroom Chicken,String Bean Chicken Breast,Super Greens,Fried Rice}"
435,Plate,9.8,"{Mushroom Chicken,Black Pepper Chicken,Super Greens,White Rice}"
436,Plate,9.8,"{SweetFire Chicken Breast,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
437,Plate,9.8,"{SweetFire Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
438,Plate,9.8,"{SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
439,Plate,9.8,"{String Bean Chicken Breast,String Bean Chicken Breast,Fried Rice,Fried Rice}"
440,Plate,9.8,"{String Bean Chicken Breast,Black Pepper Chicken,Fried Rice,White Rice}"
441,Plate,9.8,"{Black Pepper Chicken,Black Pepper Chicken,White Rice,White Rice}"
442,Plate,9.8,"{Original Orange Chicken,Original Orange Chicken,Super Greens,Super Greens}"
443,Plate,11.3,"{Original Orange Chicken,Black Pepper Sirloin Steak,Super Greens,Chow Mein}"
444,Plate,11.3,"{Original Orange Chicken,Honey Walnut Shrimp,Super Greens,Fried Rice}"
445,Plate,9.8,"{Original Orange Chicken,Teriyaki Chicken,Super Greens,White Rice}"
446,Plate,9.8,"{Original Orange Chicken,Broccoli Beef,Chow Mein,Chow Mein}"
447,Plate,9.8,"{Original Orange Chicken,Kung Pao Chicken,Chow Mein,Fried Rice}"
448,Plate,9.8,"{Original Orange Chicken,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
449,Plate,9.8,"{Original Orange Chicken,Beijing Beef,Fried Rice,Fried Rice}"
450,Plate,9.8,"{Original Orange Chicken,Mushroom Chicken,Fried Rice,White Rice}"
451,Plate,9.8,"{Original Orange Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
452,Plate,9.8,"{Original Orange Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
453,Plate,9.8,"{Original Orange Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
454,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Super Greens,Fried Rice}"
455,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Super Greens,White Rice}"
456,Plate,11.3,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Chow Mein,Chow Mein}"
457,Plate,11.3,"{Black Pepper Sirloin Steak,Broccoli Beef,Chow Mein,Fried Rice}"
458,Plate,11.3,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Chow Mein,White Rice}"
459,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
460,Plate,11.3,"{Black Pepper Sirloin Steak,Beijing Beef,Fried Rice,White Rice}"
461,Plate,11.3,"{Black Pepper Sirloin Steak,Mushroom Chicken,White Rice,White Rice}"
462,Plate,11.3,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,Super Greens,Super Greens}"
463,Plate,11.3,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,Super Greens,Chow Mein}"
464,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Chicken,Super Greens,Fried Rice}"
465,Plate,11.3,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Super Greens,White Rice}"
466,Plate,11.3,"{Honey Walnut Shrimp,Teriyaki Chicken,Chow Mein,Chow Mein}"
467,Plate,11.3,"{Honey Walnut Shrimp,Broccoli Beef,Chow Mein,Fried Rice}"
468,Plate,11.3,"{Honey Walnut Shrimp,Kung Pao Chicken,Chow Mein,White Rice}"
469,Plate,11.3,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
470,Plate,11.3,"{Honey Walnut Shrimp,Beijing Beef,Fried Rice,White Rice}"
471,Plate,11.3,"{Honey Walnut Shrimp,Mushroom Chicken,White Rice,White Rice}"
472,Plate,11.3,"{Honey Walnut Shrimp,SweetFire Chicken Breast,Super Greens,Super Greens}"
473,Plate,11.3,"{Honey Walnut Shrimp,String Bean Chicken Breast,Super Greens,Chow Mein}"
474,Plate,11.3,"{Honey Walnut Shrimp,Black Pepper Chicken,Super Greens,Fried Rice}"
475,Plate,9.8,"{Teriyaki Chicken,Teriyaki Chicken,Super Greens,White Rice}"
476,Plate,9.8,"{Teriyaki Chicken,Broccoli Beef,Chow Mein,Chow Mein}"
477,Plate,9.8,"{Teriyaki Chicken,Kung Pao Chicken,Chow Mein,Fried Rice}"
478,Plate,9.8,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Chow Mein,White Rice}"
479,Plate,9.8,"{Teriyaki Chicken,Beijing Beef,Fried Rice,Fried Rice}"
480,Plate,9.8,"{Teriyaki Chicken,Mushroom Chicken,Fried Rice,White Rice}"
481,Plate,9.8,"{Teriyaki Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
482,Plate,9.8,"{Teriyaki Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
483,Plate,9.8,"{Teriyaki Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
484,Plate,9.8,"{Broccoli Beef,Broccoli Beef,Super Greens,Fried Rice}"
485,Plate,9.8,"{Broccoli Beef,Kung Pao Chicken,Super Greens,White Rice}"
486,Plate,9.8,"{Broccoli Beef,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
487,Plate,9.8,"{Broccoli Beef,Beijing Beef,Chow Mein,Fried Rice}"
488,Plate,9.8,"{Broccoli Beef,Mushroom Chicken,Chow Mein,White Rice}"
489,Plate,9.8,"{Broccoli Beef,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
490,Plate,9.8,"{Broccoli Beef,String Bean Chicken Breast,Fried Rice,White Rice}"
491,Plate,9.8,"{Broccoli Beef,Black Pepper Chicken,White Rice,White Rice}"
492,Plate,9.8,"{Kung Pao Chicken,Kung Pao Chicken,Super Greens,Super Greens}"
493,Plate,9.8,"{Kung Pao Chicken,Honey Sesame Chicken Breast,Super Greens,Chow Mein}"
494,Plate,9.8,"{Kung Pao Chicken,Beijing Beef,Super Greens,Fried Rice}"
495,Plate,9.8,"{Kung Pao Chicken,Mushroom Chicken,Super Greens,White Rice}"
496,Plate,9.8,"{Kung Pao Chicken,SweetFire Chicken Breast,Chow Mein,Chow Mein}"
497,Plate,9.8,"{Kung Pao Chicken,String Bean Chicken Breast,Chow Mein,Fried Rice}"
498,Plate,9.8,"{Kung Pao Chicken,Black Pepper Chicken,Chow Mein,White Rice}"
499,Plate,9.8,"{Honey Sesame Chicken Breast,Honey Sesame Chicken Breast,Fried Rice,Fried Rice}"
500,Plate,9.8,"{Honey Sesame Chicken Breast,Beijing Beef,Fried Rice,White Rice}"
501,Plate,9.8,"{Honey Sesame Chicken Breast,Mushroom Chicken,White Rice,White Rice}"
502,Plate,9.8,"{Honey Sesame Chicken Breast,SweetFire Chicken Breast,Super Greens,Super Greens}"
503,Plate,9.8,"{Honey Sesame Chicken Breast,String Bean Chicken Breast,Super Greens,Chow Mein}"
504,Plate,9.8,"{Honey Sesame Chicken Breast,Black Pepper Chicken,Super Greens,Fried Rice}"
505,Plate,9.8,"{Beijing Beef,Beijing Beef,Super Greens,White Rice}"
506,Plate,9.8,"{Beijing Beef,Mushroom Chicken,Chow Mein,Chow Mein}"
507,Plate,9.8,"{Beijing Beef,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
508,Plate,9.8,"{Beijing Beef,String Bean Chicken Breast,Chow Mein,White Rice}"
509,Plate,9.8,"{Beijing Beef,Black Pepper Chicken,Fried Rice,Fried Rice}"
510,Plate,9.8,"{Mushroom Chicken,Mushroom Chicken,Fried Rice,White Rice}"
511,Plate,9.8,"{Mushroom Chicken,SweetFire Chicken Breast,White Rice,White Rice}"
512,Plate,9.8,"{Mushroom Chicken,String Bean Chicken Breast,Super Greens,Super Greens}"
513,Plate,9.8,"{Mushroom Chicken,Black Pepper Chicken,Super Greens,Chow Mein}"
514,Plate,9.8,"{SweetFire Chicken Breast,SweetFire Chicken Breast,Super Greens,Fried Rice}"
515,Plate,9.8,"{SweetFire Chicken Breast,String Bean Chicken Breast,Super Greens,White Rice}"
516,Plate,9.8,"{SweetFire Chicken Breast,Black Pepper Chicken,Chow Mein,Chow Mein}"
517,Plate,9.8,"{String Bean Chicken Breast,String Bean Chicken Breast,Chow Mein,Fried Rice}"
518,Plate,9.8,"{String Bean Chicken Breast,Black Pepper Chicken,Chow Mein,White Rice}"
519,Plate,9.8,"{Black Pepper Chicken,Black Pepper Chicken,Fried Rice,Fried Rice}"
520,Plate,9.8,"{Original Orange Chicken,Original Orange Chicken,Fried Rice,White Rice}"
521,Plate,11.3,"{Original Orange Chicken,Black Pepper Sirloin Steak,White Rice,White Rice}"
522,Plate,11.3,"{Original Orange Chicken,Honey Walnut Shrimp,Super Greens,Super Greens}"
523,Plate,9.8,"{Original Orange Chicken,Teriyaki Chicken,Super Greens,Chow Mein}"
524,Plate,9.8,"{Original Orange Chicken,Broccoli Beef,Super Greens,Fried Rice}"
525,Plate,9.8,"{Original Orange Chicken,Kung Pao Chicken,Super Greens,White Rice}"
526,Plate,9.8,"{Original Orange Chicken,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
527,Plate,9.8,"{Original Orange Chicken,Beijing Beef,Chow Mein,Fried Rice}"
528,Plate,9.8,"{Original Orange Chicken,Mushroom Chicken,Chow Mein,White Rice}"
529,Plate,9.8,"{Original Orange Chicken,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
530,Plate,9.8,"{Original Orange Chicken,String Bean Chicken Breast,Fried Rice,White Rice}"
531,Plate,9.8,"{Original Orange Chicken,Black Pepper Chicken,White Rice,White Rice}"
532,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Sirloin Steak,Super Greens,Super Greens}"
533,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Walnut Shrimp,Super Greens,Chow Mein}"
534,Plate,11.3,"{Black Pepper Sirloin Steak,Teriyaki Chicken,Super Greens,Fried Rice}"
535,Plate,11.3,"{Black Pepper Sirloin Steak,Broccoli Beef,Super Greens,White Rice}"
536,Plate,11.3,"{Black Pepper Sirloin Steak,Kung Pao Chicken,Chow Mein,Chow Mein}"
537,Plate,11.3,"{Black Pepper Sirloin Steak,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
538,Plate,11.3,"{Black Pepper Sirloin Steak,Beijing Beef,Chow Mein,White Rice}"
539,Plate,11.3,"{Black Pepper Sirloin Steak,Mushroom Chicken,Fried Rice,Fried Rice}"
540,Plate,11.3,"{Black Pepper Sirloin Steak,SweetFire Chicken Breast,Fried Rice,White Rice}"
541,Plate,11.3,"{Black Pepper Sirloin Steak,String Bean Chicken Breast,White Rice,White Rice}"
542,Plate,11.3,"{Black Pepper Sirloin Steak,Black Pepper Chicken,Super Greens,Super Greens}"
543,Plate,11.3,"{Honey Walnut Shrimp,Honey Walnut Shrimp,Super Greens,Chow Mein}"
544,Plate,11.3,"{Honey Walnut Shrimp,Teriyaki Chicken,Super Greens,Fried Rice}"
545,Plate,11.3,"{Honey Walnut Shrimp,Broccoli Beef,Super Greens,White Rice}"
546,Plate,11.3,"{Honey Walnut Shrimp,Kung Pao Chicken,Chow Mein,Chow Mein}"
547,Plate,11.3,"{Honey Walnut Shrimp,Honey Sesame Chicken Breast,Chow Mein,Fried Rice}"
548,Plate,11.3,"{Honey Walnut Shrimp,Beijing Beef,Chow Mein,White Rice}"
549,Plate,11.3,"{Honey Walnut Shrimp,Mushroom Chicken,Fried Rice,Fried Rice}"
550,Plate,11.3,"{Honey Walnut Shrimp,SweetFire Chicken Breast,Fried Rice,White Rice}"
551,Plate,11.3,"{Honey Walnut Shrimp,String Bean Chicken Breast,White Rice,White Rice}"
552,Plate,11.3,"{Honey Walnut Shrimp,Black Pepper Chicken,Super Greens,Super Greens}"
553,Plate,9.8,"{Teriyaki Chicken,Teriyaki Chicken,Super Greens,Chow Mein}"
554,Plate,9.8,"{Teriyaki Chicken,Broccoli Beef,Super Greens,Fried Rice}"
555,Plate,9.8,"{Teriyaki Chicken,Kung Pao Chicken,Super Greens,White Rice}"
556,Plate,9.8,"{Teriyaki Chicken,Honey Sesame Chicken Breast,Chow Mein,Chow Mein}"
557,Plate,9.8,"{Teriyaki Chicken,Beijing Beef,Chow Mein,Fried Rice}"
558,Plate,9.8,"{Teriyaki Chicken,Mushroom Chicken,Chow Mein,White Rice}"
559,Plate,9.8,"{Teriyaki Chicken,SweetFire Chicken Breast,Fried Rice,Fried Rice}"
560,Plate,9.8,"{Teriyaki Chicken,String Bean Chicken Breast,Fried Rice,White Rice}"
561,Plate,9.8,"{Teriyaki Chicken,Black Pepper Chicken,White Rice,White Rice}"
562,Plate,9.8,"{Broccoli Beef,Broccoli Beef,Super Greens,Super Greens}"
563,Plate,9.8,"{Broccoli Beef,Kung Pao Chicken,Super Greens,Chow Mein}"
564,Plate,9.8,"{Broccoli Beef,Honey Sesame Chicken Breast,Super Greens,Fried Rice}"
565,Plate,9.8,"{Broccoli Beef,Beijing Beef,Super Greens,White Rice}"
566,Plate,9.8,"{Broccoli Beef,Mushroom Chicken,Chow Mein,Chow Mein}"
567,Plate,9.8,"{Broccoli Beef,SweetFire Chicken Breast,Chow Mein,Fried Rice}"
