itemid,type,baseprice
1354,Plate,9.80
1355,Plate,9.80
1356,Plate,9.80
1357,Plate,9.80
1358,Plate,9.80
1359,Plate,9.80
1360,Plate,9.80
1361,Plate,9.80
1362,Plate,9.80
1363,Plate,9.80
1364,Plate,9.80
1365,Plate,9.80
1366,Plate,9.80
1367,Plate,9.80
1368,Plate,9.80
1369,Plate,9.80
1370,Plate,9.80
1371,Plate,9.80
1372,Plate,9.80
1373,Plate,9.80
1374,Plate,9.80
1375,Plate,9.80
1376,Plate,9.80
1377,Plate,9.80
1378,Plate,9.80
1379,Plate,9.80
1380,Plate,9.80
1381,Plate,9.80
1382,Plate,9.80
1383,Plate,9.80
1384,Plate,9.80
1385,Plate,9.80
1386,Plate,9.80
1387,Plate,9.80
1388,Plate,9.80
1389,Plate,9.80
1390,Plate,9.80
1391,Plate,9.80
1392,Plate,9.80
1393,Plate,9.80
1394,Plate,9.80
1395,Plate,9.80
1396,Plate,9.80
1397,Plate,9.80
1398,Plate,9.80
1399,Plate,9.80
1400,Plate,9.80
1401,Plate,9.80
1402,Plate,9.80
1403,Plate,9.80
1404,Plate,9.80
1405,Plate,9.80
1406,Plate,9.80
1407,Plate,9.80
1408,Plate,11.30
1409,Plate,11.30
1410,Plate,11.30
1411,Plate,11.30
1412,Plate,11.30
1413,Plate,11.30
1414,Plate,11.30
1415,Plate,11.30
1416,Plate,11.30
1417,Plate,11.30
1418,Plate,11.30
1419,Plate,11.30
1420,Plate,11.30
1421,Plate,11.30
1422,Plate,11.30
1423,Plate,11.30
1424,Plate,11.30
1425,Plate,11.30
1426,Plate,11.30
1427,Plate,11.30
1428,Plate,11.30
1429,Plate,11.30
1430,Plate,11.30
1431,Plate,11.30
1432,Plate,11.30
1433,Plate,11.30
1434,Plate,11.30
1435,Plate,11.30
1436,Plate,11.30
1437,Plate,11.30
1438,Plate,11.30
1439,Plate,11.30
1443,Plate,9.80
1444,Plate,9.80
1445,Plate,9.80
1446,Plate,9.80
1447,Plate,9.80
1448,Plate,9.80
1449,Plate,9.80
1450,Plate,9.80
1451,Plate,9.80
1452,Plate,9.80
1453,Plate,9.80
1454,Plate,9.80
1455,Plate,9.80
1456,Plate,9.80
1457,Plate,9.80
1458,Plate,9.80
1459,Plate,9.80
1460,Plate,9.80
1461,Plate,9.80
1462,Plate,9.80
1463,Plate,9.80
1464,Plate,9.80
1465,Plate,9.80
1466,Plate,9.80
1467,Plate,9.80
1468,Plate,9.80
1469,Plate,9.80
1470,Plate,9.80
1471,Plate,9.80
1472,Plate,9.80
1473,Plate,9.80
1474,Plate,9.80
1475,Plate,9.80
1476,Plate,9.80
1477,Plate,9.80
1478,Plate,9.80
1479,Plate,9.80
1480,Plate,9.80
1481,Plate,9.80
1482,Plate,9.80
1483,Plate,9.80
1484,Plate,9.80
1485,Plate,9.80
1486,Plate,9.80
1487,Plate,9.80
1488,Plate,9.80
1489,Plate,9.80
1490,Plate,9.80
1491,Plate,9.80
1492,Plate,9.80
1493,Plate,9.80
1494,Plate,9.80
1495,Plate,9.80
1496,Plate,9.80
1497,Plate,9.80
1498,Plate,9.80
1499,Plate,9.80
1500,Plate,9.80
1501,Plate,9.80
1502,Plate,9.80
1503,Plate,9.80
1504,Plate,9.80
1505,Plate,9.80
1506,Plate,9.80
1507,Plate,9.80
1508,Plate,9.80
1509,Plate,9.80
1510,Plate,9.80
1511,Plate,9.80
1512,Plate,9.80
1513,Plate,9.80
1514,Plate,9.80
1515,Plate,9.80
1516,Plate,9.80
1517,Plate,9.80
1518,Plate,9.80
1519,Plate,9.80
1520,Plate,9.80
1521,Plate,9.80
1522,Plate,9.80
1523,Plate,9.80
1524,Plate,9.80
1525,Plate,9.80
1526,Plate,9.80
1527,Plate,9.80
1528,Plate,9.80
1529,Plate,9.80
1530,Plate,9.80
1531,Plate,9.80
1532,Plate,9.80
1533,Plate,9.80
1534,Plate,9.80
1535,Plate,9.80
1536,Plate,9.80
1537,Plate,9.80
1538,Plate,9.80
1539,Plate,9.80
1540,Plate,9.80
1541,Plate,9.80
1542,Plate,9.80
1543,Plate,9.80
1544,Plate,9.80
1545,Plate,9.80
1546,Plate,9.80
1547,Plate,9.80
1548,Plate,9.80
1549,Plate,9.80
1550,Plate,9.80
1551,Plate,9.80
1552,Plate,9.80
1553,Plate,9.80
1554,Plate,9.80
1555,Plate,9.80
1556,Plate,9.80
1557,Plate,9.80
1558,Plate,9.80
1559,Plate,9.80
1560,Plate,9.80
1561,Plate,9.80
1562,Plate,9.80
1563,Plate,9.80
1564,Plate,9.80
1565,Plate,9.80
1566,Plate,9.80
1567,Plate,9.80
1568,Plate,9.80
1569,Plate,9.80
1570,Plate,9.80
1571,Plate,9.80
1572,Plate,9.80
1573,Plate,9.80
1574,Plate,9.80
1575,Plate,9.80
1576,Plate,9.80
1577,Plate,9.80
1578,Plate,9.80
1579,Plate,9.80
1580,Plate,9.80
1581,Plate,9.80
1582,Plate,9.80
1583,Plate,9.80
1584,Plate,9.80
1585,Plate,9.80
1586,Plate,9.80
1587,Plate,9.80
1588,Plate,9.80
1589,Plate,9.80
1590,Plate,9.80
1591,Plate,9.80
1592,Plate,9.80
1593,Plate,9.80
1594,Plate,9.80
1595,Plate,9.80
1596,Plate,9.80
1597,Plate,9.80
1598,Plate,9.80
1599,Plate,9.80
1600,Plate,11.30
1601,Plate,11.30
1602,Plate,11.30
1603,Plate,11.30
1604,Plate,11.30
1605,Plate,11.30
1606,Plate,11.30
1607,Plate,11.30
1608,Plate,11.30
1609,Plate,11.30
1610,Plate,11.30
1611,Plate,11.30
1612,Plate,11.30
1613,Plate,11.30
1614,Plate,11.30
1615,Plate,11.30
1616,Plate,11.30
1617,Plate,11.30
1618,Plate,11.30
1619,Plate,11.30
1620,Plate,11.30
1621,Plate,11.30
1622,Plate,11.30
1623,Plate,11.30
1624,Plate,11.30
1625,Plate,11.30
1626,Plate,11.30
1627,Plate,11.30
1628,Plate,11.30
1629,Plate,11.30
1630,Plate,11.30
1631,Plate,11.30
1632,Plate,9.80
1633,Plate,9.80
1634,Plate,9.80
1635,Plate,9.80
1636,Plate,9.80
1637,Plate,9.80
1638,Plate,9.80
1639,Plate,9.80
1640,Plate,9.80
1641,Plate,9.80
1642,Plate,9.80
1643,Plate,9.80
1644,Plate,9.80
1645,Plate,9.80
1646,Plate,9.80
1647,Plate,9.80
1648,Plate,9.80
1649,Plate,9.80
1650,Plate,9.80
1651,Plate,9.80
1652,Plate,9.80
1653,Plate,9.80
1654,Plate,9.80
1655,Plate,9.80
1656,Plate,9.80
1657,Plate,9.80
1658,Plate,9.80
1659,Plate,9.80
1660,Plate,9.80
1661,Plate,9.80
1662,Plate,9.80
1663,Plate,9.80
1664,Plate,9.80
1665,Plate,9.80
1666,Plate,9.80
1667,Plate,9.80
1668,Plate,9.80
1669,Plate,9.80
1670,Plate,9.80
1671,Plate,9.80
1672,Plate,9.80
1673,Plate,9.80
1674,Plate,9.80
1675,Plate,9.80
1676,Plate,9.80
1677,Plate,9.80
1678,Plate,9.80
1679,Plate,9.80
1680,Plate,9.80
1681,Plate,9.80
1682,Plate,9.80
1683,Plate,9.80
1684,Plate,9.80
1685,Plate,9.80
1686,Plate,9.80
1687,Plate,9.80
1688,Plate,9.80
1689,Plate,9.80
1690,Plate,9.80
1691,Plate,9.80
1692,Plate,9.80
1693,Plate,9.80
1694,Plate,9.80
1695,Plate,9.80
1696,Plate,9.80
1697,Plate,9.80
1698,Plate,9.80
1699,Plate,9.80
1700,Plate,9.80
1701,Plate,9.80
1702,Plate,9.80
1703,Plate,9.80
1704,Plate,9.80
1705,Plate,9.80
1706,Plate,9.80
1707,Plate,9.80
1708,Plate,9.80
1709,Plate,9.80
1710,Plate,9.80
1711,Plate,9.80
1712,Plate,9.80
1713,Plate,9.80
1714,Plate,9.80
1715,Plate,9.80
1716,Plate,9.80
1717,Plate,9.80
1718,Plate,9.80
1719,Plate,9.80
1720,Plate,9.80
1721,Plate,9.80
1722,Plate,9.80
1723,Plate,9.80
1724,Plate,9.80
1725,Plate,9.80
1726,Plate,9.80
1727,Plate,9.80
1728,Plate,9.80
1729,Plate,9.80
1730,Plate,9.80
1731,Plate,9.80
1732,Plate,9.80
1733,Plate,9.80
1734,Plate,9.80
1735,Plate,9.80
1736,Plate,9.80
1737,Plate,9.80
1738,Plate,9.80
1739,Plate,9.80
1740,Plate,9.80
1741,Plate,9.80
1742,Plate,9.80
1743,Plate,9.80
1744,Plate,9.80
1745,Plate,9.80
1746,Plate,9.80
1747,Plate,9.80
1748,Plate,9.80
1749,Plate,9.80
1750,Plate,9.80
1751,Plate,9.80
1752,Plate,9.80
1753,Plate,9.80
1754,Plate,9.80
1755,Plate,9.80
1756,Plate,9.80
1757,Plate,9.80
1758,Plate,9.80
1759,Plate,9.80
1760,Plate,9.80
1761,Plate,9.80
1762,Plate,9.80
1763,Plate,9.80
1764,Plate,9.80
1765,Plate,9.80
1766,Plate,9.80
1767,Plate,9.80
1768,Plate,9.80
1769,Plate,9.80
1770,Plate,9.80
1771,Plate,9.80
1772,Plate,9.80
1773,Plate,9.80
1774,Plate,9.80
1775,Plate,9.80
1776,Plate,9.80
1777,Plate,9.80
1778,Plate,9.80
1779,Plate,9.80
1780,Plate,9.80
1781,Plate,9.80
1782,Plate,9.80
1783,Plate,9.80
1784,Plate,9.80
1785,Plate,9.80
1786,Plate,9.80
1787,Plate,9.80
1788,Plate,9.80
1789,Plate,9.80
1790,Plate,9.80
1791,Plate,9.80
1792,Plate,11.30
1793,Plate,11.30
1794,Plate,11.30
1795,Plate,11.30
1796,Plate,11.30
1797,Plate,11.30
1798,Plate,11.30
1799,Plate,11.30
1800,Plate,11.30
1801,Plate,11.30
1802,Plate,11.30
1803,Plate,11.30
1804,Plate,11.30
1805,Plate,11.30
1806,Plate,11.30
1807,Plate,11.30
1808,Plate,11.30
1809,Plate,11.30
1810,Plate,11.30
1811,Plate,11.30
1812,Plate,11.30
1813,Plate,11.30
1814,Plate,11.30
1815,Plate,11.30
1816,Plate,11.30
1817,Plate,11.30
1818,Plate,11.30
1819,Plate,11.30
1820,Plate,11.30
1821,Plate,11.30
1822,Plate,11.30
1823,Plate,11.30
1824,Plate,9.80
1825,Plate,9.80
1826,Plate,9.80
1827,Plate,9.80
1828,Plate,9.80
1829,Plate,9.80
1830,Plate,9.80
1831,Plate,9.80
1832,Plate,9.80
1833,Plate,9.80
1834,Plate,9.80
1835,Plate,9.80
1836,Plate,9.80
1837,Plate,9.80
1838,Plate,9.80
1839,Plate,9.80
1840,Plate,9.80
1841,Plate,9.80
1842,Plate,9.80
1843,Plate,9.80
1844,Plate,9.80
1845,Plate,9.80
1846,Plate,9.80
1847,Plate,9.80
1848,Plate,9.80
1849,Plate,9.80
1850,Plate,9.80
1851,Plate,9.80
1852,Plate,9.80
1853,Plate,9.80
1854,Plate,9.80
1855,Plate,9.80
1856,Plate,9.80
1857,Plate,9.80
1858,Plate,9.80
1859,Plate,9.80
1860,Plate,9.80
1861,Plate,9.80
1862,Plate,9.80
1863,Plate,9.80
1864,Plate,9.80
1865,Plate,9.80
1866,Plate,9.80
1867,Plate,9.80
1868,Plate,9.80
1869,Plate,9.80
1870,Plate,9.80
1871,Plate,9.80
1872,Plate,9.80
1873,Plate,9.80
1874,Plate,9.80
1875,Plate,9.80
1876,Plate,9.80
1877,Plate,9.80
1878,Plate,9.80
1879,Plate,9.80
1880,Plate,9.80
1881,Plate,9.80
1882,Plate,9.80
1883,Plate,9.80
1884,Plate,9.80
1885,Plate,9.80
1886,Plate,9.80
1887,Plate,9.80
1888,Plate,9.80
1889,Plate,9.80
1890,Plate,9.80
1891,Plate,9.80
1892,Plate,9.80
1893,Plate,9.80
1894,Plate,9.80
1895,Plate,9.80
1896,Plate,9.80
1897,Plate,9.80
1898,Plate,9.80
1899,Plate,9.80
1900,Plate,9.80
1901,Plate,9.80
1902,Plate,9.80
1903,Plate,9.80
1904,Plate,9.80
1905,Plate,9.80
1906,Plate,9.80
1907,Plate,9.80
1908,Plate,9.80
1909,Plate,9.80
1910,Plate,9.80
1911,Plate,9.80
1912,Plate,9.80
1913,Plate,9.80
1914,Plate,9.80
1915,Plate,9.80
1916,Plate,9.80
1917,Plate,9.80
1918,Plate,9.80
1919,Plate,9.80
1920,Plate,9.80
1921,Plate,9.80
1922,Plate,9.80
1923,Plate,9.80
1924,Plate,9.80
1925,Plate,9.80
1926,Plate,9.80
1927,Plate,9.80
1928,Plate,9.80
1929,Plate,9.80
1930,Plate,9.80
1931,Plate,9.80
1932,Plate,9.80
1933,Plate,9.80
1934,Plate,9.80
1935,Plate,9.80
1936,Plate,9.80
1937,Plate,9.80
1938,Plate,9.80
1939,Plate,9.80
1940,Plate,9.80
1941,Plate,9.80
1942,Plate,9.80
1943,Plate,9.80
1944,Plate,9.80
1945,Plate,9.80
1946,Plate,9.80
1947,Plate,9.80
1948,Plate,9.80
1949,Plate,9.80
1950,Plate,9.80
1951,Plate,9.80
1952,Plate,9.80
1953,Plate,9.80
1954,Plate,9.80
1955,Plate,9.80
1956,Plate,9.80
1957,Plate,9.80
1958,Plate,9.80
1959,Plate,9.80
1960,Plate,9.80
1961,Plate,9.80
1962,Plate,9.80
1963,Plate,9.80
1964,Plate,9.80
1965,Plate,9.80
1966,Plate,9.80
1967,Plate,9.80
1968,Plate,9.80
1969,Plate,9.80
1970,Plate,9.80
1971,Plate,9.80
1972,Plate,9.80
1973,Plate,9.80
1974,Plate,9.80
1975,Plate,9.80
1976,Plate,9.80
1977,Plate,9.80
1978,Plate,9.80
1979,Plate,9.80
1980,Plate,9.80
1981,Plate,9.80
1982,Plate,9.80
1983,Plate,9.80
1984,Plate,11.30
1985,Plate,11.30
1986,Plate,11.30
1987,Plate,11.30
1988,Plate,11.30
1989,Plate,11.30
1990,Plate,11.30
1991,Plate,11.30
1992,Plate,11.30
1993,Plate,11.30
1994,Plate,11.30
1995,Plate,11.30
1996,Plate,11.30
1997,Plate,11.30
1998,Plate,11.30
1999,Plate,11.30
2000,Plate,11.30
2001,Plate,11.30
2002,Plate,11.30
2003,Plate,11.30
2004,Plate,11.30
2005,Plate,11.30
2006,Plate,11.30
2007,Plate,11.30
2008,Plate,11.30
2009,Plate,11.30
2010,Plate,11.30
2011,Plate,11.30
2012,Plate,11.30
2013,Plate,11.30
2014,Plate,11.30
2015,Plate,11.30
2016,Plate,9.80
2017,Plate,9.80
2018,Plate,9.80
2019,Plate,9.80
2020,Plate,9.80
2021,Plate,9.80
2022,Plate,9.80
2023,Plate,9.80
2024,Plate,9.80
2025,Plate,9.80
2026,Plate,9.80
2027,Plate,9.80
2028,Plate,9.80
2029,Plate,9.80
2030,Plate,9.80
2031,Plate,9.80
2032,Plate,9.80
2033,Plate,9.80
2034,Plate,9.80
2035,Plate,9.80
2036,Plate,9.80
2037,Plate,9.80
2038,Plate,9.80
2039,Plate,9.80
2040,Plate,9.80
2041,Plate,9.80
2042,Plate,9.80
2043,Plate,9.80
2044,Plate,9.80
2045,Plate,9.80
2046,Plate,9.80
2047,Plate,9.80
2048,Plate,9.80
2049,Plate,9.80
2050,Plate,9.80
2051,Plate,9.80
2052,Plate,9.80
2053,Plate,9.80
2054,Plate,9.80
2055,Plate,9.80
2056,Plate,9.80
2057,Plate,9.80
2058,Plate,9.80
2059,Plate,9.80
2060,Plate,9.80
2061,Plate,9.80
2062,Plate,9.80
2063,Plate,9.80
2064,Plate,9.80
2065,Plate,9.80
2066,Plate,9.80
2067,Plate,9.80
2068,Plate,9.80
2069,Plate,9.80
2070,Plate,9.80
2071,Plate,9.80
2072,Plate,9.80
2073,Plate,9.80
2074,Plate,9.80
2075,Plate,9.80
2076,Plate,9.80
2077,Plate,9.80
2078,Plate,9.80
2079,Plate,9.80
2080,Plate,9.80
2081,Plate,9.80
2082,Plate,9.80
2083,Plate,9.80
2084,Plate,9.80
2085,Plate,9.80
2086,Plate,9.80
2087,Plate,9.80
2088,Plate,9.80
2089,Plate,9.80
2090,Plate,9.80
2091,Plate,9.80
2092,Plate,9.80
2093,Plate,9.80
2094,Plate,9.80
2095,Plate,9.80
2096,Plate,9.80
2097,Plate,9.80
2098,Plate,9.80
2099,Plate,9.80
2100,Plate,9.80
2101,Plate,9.80
2102,Plate,9.80
2103,Plate,9.80
2104,Plate,9.80
2105,Plate,9.80
2106,Plate,9.80
2107,Plate,9.80
2108,Plate,9.80
2109,Plate,9.80
2110,Plate,9.80
2111,Plate,9.80
2112,Plate,9.80
2113,Plate,9.80
2114,Plate,9.80
2115,Plate,9.80
2116,Plate,9.80
2117,Plate,9.80
2118,Plate,9.80
2119,Plate,9.80
2120,Plate,9.80
2121,Plate,9.80
2122,Plate,9.80
2123,Plate,9.80
2124,Plate,9.80
2125,Plate,9.80
2126,Plate,9.80
2127,Plate,9.80
2128,Plate,9.80
2129,Plate,9.80
2130,Plate,9.80
2131,Plate,9.80
2132,Plate,9.80
2133,Plate,9.80
2134,Plate,9.80
2135,Plate,9.80
2136,Plate,9.80
2137,Plate,9.80
2138,Plate,9.80
2139,Plate,9.80
2140,Plate,9.80
2141,Plate,9.80
2142,Plate,9.80
2143,Plate,9.80
2144,Plate,9.80
2145,Plate,9.80
2146,Plate,9.80
2147,Plate,9.80
2148,Plate,9.80
2149,Plate,9.80
2150,Plate,9.80
2151,Plate,9.80
2152,Plate,9.80
2153,Plate,9.80
2154,Plate,9.80
2155,Plate,9.80
2156,Plate,9.80
2157,Plate,9.80
2158,Plate,9.80
2159,Plate,9.80
2160,Plate,9.80
2161,Plate,9.80
2162,Plate,9.80
2163,Plate,9.80
2164,Plate,9.80
2165,Plate,9.80
2166,Plate,9.80
2167,Plate,9.80
2168,Plate,9.80
2169,Plate,9.80
2170,Plate,9.80
2171,Plate,9.80
2172,Plate,9.80
2173,Plate,9.80
2174,Plate,9.80
2175,Plate,9.80
2176,Plate,11.30
2177,Plate,11.30
2178,Plate,11.30
2179,Plate,11.30
2180,Plate,11.30
2181,Plate,11.30
2182,Plate,11.30
2183,Plate,11.30
2184,Plate,11.30
2185,Plate,11.30
2186,Plate,11.30
2187,Plate,11.30
2188,Plate,11.30
2189,Plate,11.30
2190,Plate,11.30
2191,Plate,11.30
2192,Plate,11.30
2193,Plate,11.30
2194,Plate,11.30
2195,Plate,11.30
2196,Plate,11.30
2197,Plate,11.30
2198,Plate,11.30
2199,Plate,11.30
2200,Plate,11.30
2201,Plate,11.30
2202,Plate,11.30
2203,Plate,11.30
2204,Plate,11.30
2205,Plate,11.30
2206,Plate,11.30
2207,Plate,11.30
2208,Plate,9.80
2209,Plate,9.80
2210,Plate,9.80
2211,Plate,9.80
2212,Plate,9.80
2213,Plate,9.80
2214,Plate,9.80
2215,Plate,9.80
2216,Plate,9.80
2217,Plate,9.80
2218,Plate,9.80
2219,Plate,9.80
2220,Plate,9.80
2221,Plate,9.80
2222,Plate,9.80
2223,Plate,9.80
2224,Plate,9.80
2225,Plate,9.80
2226,Plate,9.80
2227,Plate,9.80
2228,Plate,9.80
2229,Plate,9.80
2230,Plate,9.80
2231,Plate,9.80
2232,Plate,9.80
2233,Plate,9.80
2234,Plate,9.80
2235,Plate,9.80
2236,Plate,9.80
2237,Plate,9.80
2238,Plate,9.80
2239,Plate,9.80
2240,Plate,9.80
2241,Plate,9.80
2242,Plate,9.80
2243,Plate,9.80
2244,Plate,9.80
2245,Plate,9.80
2246,Plate,9.80
2247,Plate,9.80
2248,Plate,9.80
2249,Plate,9.80
2250,Plate,9.80
2251,Plate,9.80
2252,Plate,9.80
2253,Plate,9.80
2254,Plate,9.80
2255,Plate,9.80
2256,Plate,9.80
2257,Plate,9.80
2258,Plate,9.80
2259,Plate,9.80
2260,Plate,9.80
2261,Plate,9.80
2262,Plate,9.80
2263,Plate,9.80
2264,Plate,9.80
2265,Plate,9.80
2266,Plate,9.80
2267,Plate,9.80
2268,Plate,9.80
2269,Plate,9.80
2270,Plate,9.80
2271,Plate,9.80
2272,Plate,9.80
2273,Plate,9.80
2274,Plate,9.80
2275,Plate,9.80
2276,Plate,9.80
2277,Plate,9.80
2278,Plate,9.80
2279,Plate,9.80
2280,Plate,9.80
2281,Plate,9.80
2282,Plate,9.80
2283,Plate,9.80
2284,Plate,9.80
2285,Plate,9.80
2286,Plate,9.80
2287,Plate,9.80
2288,Plate,9.80
2289,Plate,9.80
2290,Plate,9.80
2291,Plate,9.80
2292,Plate,9.80
2293,Plate,9.80
2294,Plate,9.80
2295,Plate,9.80
2296,Plate,9.80
2297,Plate,9.80
2298,Plate,9.80
2299,Plate,9.80
2300,Plate,9.80
2301,Plate,9.80
2302,Plate,9.80
2303,Plate,9.80
2304,Plate,9.80
2305,Plate,9.80
2306,Plate,9.80
2307,Plate,9.80
2308,Plate,9.80
2309,Plate,9.80
2310,Plate,9.80
2311,Plate,9.80
2312,Plate,9.80
2313,Plate,9.80
2314,Plate,9.80
2315,Plate,9.80
2316,Plate,9.80
2317,Plate,9.80
2318,Plate,9.80
2319,Plate,9.80
2320,Plate,9.80
2321,Plate,9.80
2322,Plate,9.80
2323,Plate,9.80
2324,Plate,9.80
2325,Plate,9.80
2326,Plate,9.80
2327,Plate,9.80
2328,Plate,9.80
2329,Plate,9.80
2330,Plate,9.80
2331,Plate,9.80
2332,Plate,9.80
2333,Plate,9.80
2334,Plate,9.80
2335,Plate,9.80
2336,Plate,9.80
2337,Plate,9.80
2338,Plate,9.80
2339,Plate,9.80
2340,Plate,9.80
2341,Plate,9.80
2342,Plate,9.80
2343,Plate,9.80
2344,Plate,9.80
2345,Plate,9.80
2346,Plate,9.80
2347,Plate,9.80
2348,Plate,9.80
2349,Plate,9.80
2350,Plate,9.80
2351,Plate,9.80
2352,Larger Plate,11.30
2353,Larger Plate,11.30
2354,Larger Plate,11.30
2355,Larger Plate,11.30
2356,Larger Plate,11.30
2357,Larger Plate,11.30
2358,Larger Plate,11.30
2359,Larger Plate,11.30
2360,Larger Plate,11.30
2361,Larger Plate,11.30
2362,Larger Plate,11.30
2363,Larger Plate,11.30
2364,Larger Plate,11.30
2365,Larger Plate,11.30
2366,Larger Plate,11.30
2367,Larger Plate,11.30
2368,Larger Plate,12.70
2369,Larger Plate,12.70
2370,Larger Plate,12.70
2371,Larger Plate,12.70
2372,Larger Plate,12.70
2373,Larger Plate,12.70
2374,Larger Plate,12.70
2375,Larger Plate,12.70
2376,Larger Plate,12.70
2377,Larger Plate,12.70
2378,Larger Plate,12.70
2379,Larger Plate,12.70
2380,Larger Plate,12.70
2381,Larger Plate,12.70
2382,Larger Plate,12.70
2383,Larger Plate,12.70
2384,Larger Plate,12.70
2385,Larger Plate,12.70
2386,Larger Plate,12.70
2387,Larger Plate,12.70
2388,Larger Plate,12.70
2389,Larger Plate,12.70
2390,Larger Plate,12.70
2391,Larger Plate,12.70
2392,Larger Plate,12.70
2393,Larger Plate,12.70
2394,Larger Plate,12.70
2395,Larger Plate,12.70
2396,Larger Plate,12.70
2397,Larger Plate,12.70
2398,Larger Plate,12.70
2399,Larger Plate,12.70
2400,Larger Plate,11.30
2401,Larger Plate,11.30
2402,Larger Plate,11.30
2403,Larger Plate,11.30
2404,Larger Plate,11.30
2405,Larger Plate,11.30
2406,Larger Plate,11.30
2407,Larger Plate,11.30
2408,Larger Plate,11.30
2409,Larger Plate,11.30
2410,Larger Plate,11.30
2411,Larger Plate,11.30
2412,Larger Plate,11.30
2413,Larger Plate,11.30
2414,Larger Plate,11.30
2415,Larger Plate,11.30
2416,Larger Plate,11.30
2417,Larger Plate,11.30
2860,Larger Plate,12.70
2418,Larger Plate,11.30
2419,Larger Plate,11.30
2420,Larger Plate,11.30
2421,Larger Plate,11.30
2422,Larger Plate,11.30
2423,Larger Plate,11.30
2424,Larger Plate,11.30
2425,Larger Plate,11.30
2426,Larger Plate,11.30
2427,Larger Plate,11.30
2428,Larger Plate,11.30
2429,Larger Plate,11.30
2430,Larger Plate,11.30
2431,Larger Plate,11.30
2432,Larger Plate,11.30
2433,Larger Plate,11.30
2434,Larger Plate,11.30
2435,Larger Plate,11.30
2436,Larger Plate,11.30
2437,Larger Plate,11.30
2438,Larger Plate,11.30
2439,Larger Plate,11.30
2440,Larger Plate,11.30
2441,Larger Plate,11.30
2442,Larger Plate,11.30
2443,Larger Plate,11.30
2444,Larger Plate,11.30
2445,Larger Plate,11.30
2446,Larger Plate,11.30
2447,Larger Plate,11.30
2448,Larger Plate,11.30
2449,Larger Plate,11.30
2450,Larger Plate,11.30
2451,Larger Plate,11.30
2452,Larger Plate,11.30
2453,Larger Plate,11.30
2454,Larger Plate,11.30
2455,Larger Plate,11.30
2456,Larger Plate,11.30
2457,Larger Plate,11.30
2458,Larger Plate,11.30
2459,Larger Plate,11.30
2460,Larger Plate,11.30
2461,Larger Plate,11.30
2462,Larger Plate,11.30
2463,Larger Plate,11.30
2464,Larger Plate,11.30
2465,Larger Plate,11.30
2466,Larger Plate,11.30
2467,Larger Plate,11.30
2468,Larger Plate,11.30
2469,Larger Plate,11.30
2470,Larger Plate,11.30
2471,Larger Plate,11.30
2472,Larger Plate,11.30
2473,Larger Plate,11.30
2474,Larger Plate,11.30
2475,Larger Plate,11.30
2476,Larger Plate,11.30
2477,Larger Plate,11.30
2478,Larger Plate,11.30
2479,Larger Plate,11.30
2480,Larger Plate,11.30
2481,Larger Plate,11.30
2482,Larger Plate,11.30
2483,Larger Plate,11.30
2484,Larger Plate,11.30
2485,Larger Plate,11.30
2486,Larger Plate,11.30
2487,Larger Plate,11.30
2488,Larger Plate,11.30
2489,Larger Plate,11.30
2490,Larger Plate,11.30
2491,Larger Plate,11.30
2492,Larger Plate,11.30
2493,Larger Plate,11.30
2494,Larger Plate,11.30
2495,Larger Plate,11.30
2496,Larger Plate,11.30
2497,Larger Plate,11.30
2498,Larger Plate,11.30
2499,Larger Plate,11.30
2500,Larger Plate,11.30
2501,Larger Plate,11.30
2502,Larger Plate,11.30
2503,Larger Plate,11.30
2504,Larger Plate,11.30
2505,Larger Plate,11.30
2506,Larger Plate,11.30
2507,Larger Plate,11.30
2508,Larger Plate,11.30
2509,Larger Plate,11.30
2510,Larger Plate,11.30
2511,Larger Plate,11.30
2512,Larger Plate,11.30
2513,Larger Plate,11.30
2514,Larger Plate,11.30
2515,Larger Plate,11.30
2516,Larger Plate,11.30
2517,Larger Plate,11.30
2518,Larger Plate,11.30
2519,Larger Plate,11.30
2520,Larger Plate,11.30
2521,Larger Plate,11.30
2522,Larger Plate,11.30
2523,Larger Plate,11.30
2524,Larger Plate,11.30
2525,Larger Plate,11.30
2526,Larger Plate,11.30
2527,Larger Plate,11.30
2528,Larger Plate,11.30
2529,Larger Plate,11.30
2530,Larger Plate,11.30
2531,Larger Plate,11.30
2532,Larger Plate,11.30
2533,Larger Plate,11.30
2534,Larger Plate,11.30
2535,Larger Plate,11.30
2536,Larger Plate,11.30
2537,Larger Plate,11.30
2538,Larger Plate,11.30
2539,Larger Plate,11.30
2540,Larger Plate,11.30
2541,Larger Plate,11.30
2542,Larger Plate,11.30
2543,Larger Plate,11.30
2544,Larger Plate,12.70
2545,Larger Plate,12.70
2546,Larger Plate,12.70
2547,Larger Plate,12.70
2548,Larger Plate,12.70
2549,Larger Plate,12.70
2550,Larger Plate,12.70
2551,Larger Plate,12.70
2552,Larger Plate,12.70
2553,Larger Plate,12.70
2554,Larger Plate,12.70
2555,Larger Plate,12.70
2556,Larger Plate,12.70
2557,Larger Plate,12.70
2558,Larger Plate,12.70
2559,Larger Plate,12.70
2560,Larger Plate,12.70
2561,Larger Plate,12.70
2562,Larger Plate,12.70
2563,Larger Plate,12.70
2564,Larger Plate,12.70
2565,Larger Plate,12.70
2566,Larger Plate,12.70
2567,Larger Plate,12.70
