OrderID,TotalCost,Items,OrderDate
685,,{1716},2024-08-19 13:45:34
686,,{4646},2024-08-19 13:47:48
687,,{4408},2024-08-19 13:50:02
688,,{1991},2024-08-19 13:52:16
689,,{1161},2024-08-19 13:54:30
690,,{1708},2024-08-19 13:56:44
691,,{4458},2024-08-19 13:58:58
692,,{1716},2024-08-19 14:01:12
693,,{3001},2024-08-19 14:03:26
694,,{4576},2024-08-19 14:05:40
695,,{1763},2024-08-19 14:07:54
696,,{1039},2024-08-19 14:10:08
697,,{3387},2024-08-19 14:12:22
698,,{8},2024-08-19 14:14:36
699,,{1303},2024-08-19 14:16:50
700,,{3029},2024-08-19 14:19:04
701,,{1640},2024-08-19 14:21:18
702,,{717},2024-08-19 14:23:32
703,,{3304},2024-08-19 14:25:46
704,,{4860},2024-08-19 14:28:00
705,,{2641},2024-08-19 14:30:14
706,,{2594},2024-08-19 14:32:28
707,,"{1281, 3387}",2024-08-19 14:34:42
708,,{1189},2024-08-19 14:36:56
709,,{3799},2024-08-19 14:39:10
710,,{3375},2024-08-19 14:41:24
711,,{355},2024-08-19 14:43:38
712,,{3324},2024-08-19 14:45:52
713,,{4495},2024-08-19 14:48:06
714,,"{1780, 1949}",2024-08-19 14:50:20
715,,{3847},2024-08-19 14:52:34
716,,"{5248, 4266}",2024-08-19 14:54:48
717,,{2796},2024-08-19 14:57:02
718,,{3218},2024-08-19 14:59:16
719,,{1028},2024-08-19 15:01:30
720,,"{4131, 4017}",2024-08-19 15:03:44
721,,{435},2024-08-19 15:05:58
722,,{4016},2024-08-19 15:08:12
723,,{3515},2024-08-19 15:10:26
724,,{3181},2024-08-19 15:12:40
725,,{404},2024-08-19 15:14:54
726,,"{3378, 5061}",2024-08-19 15:17:08
727,,{50},2024-08-19 15:19:22
728,,{3468},2024-08-19 15:21:36
729,,{949},2024-08-19 15:23:50
730,,{1208},2024-08-19 15:26:04
731,,{2368},2024-08-19 15:28:18
732,,{2008},2024-08-19 15:30:32
733,,{3922},2024-08-19 15:32:46
734,,{1670},2024-08-19 15:35:00
735,,{4594},2024-08-19 15:37:14
736,,{1446},2024-08-19 15:39:28
737,,{1610},2024-08-19 15:41:42
738,,{2256},2024-08-19 15:43:56
739,,{1868},2024-08-19 15:46:10
740,,{2337},2024-08-19 15:48:24
741,,{2899},2024-08-19 15:50:38
742,,{645},2024-08-19 15:52:52
743,,{2603},2024-08-19 15:55:06
744,,{4650},2024-08-19 15:57:20
745,,{5026},2024-08-19 15:59:34
746,,{512},2024-08-19 16:01:48
747,,{2184},2024-08-19 16:04:02
748,,{4276},2024-08-19 16:06:16
749,,{4415},2024-08-19 16:08:30
750,,{3875},2024-08-19 16:10:44
751,,"{1407, 3584}",2024-08-19 16:12:58
752,,{1607},2024-08-19 16:15:12
753,,{4909},2024-08-19 16:17:26
754,,{3918},2024-08-19 16:19:40
755,,{2096},2024-08-19 16:21:54
756,,{3984},2024-08-19 16:24:08
757,,{4500},2024-08-19 16:26:22
758,,{5279},2024-08-19 16:28:36
759,,{2111},2024-08-19 16:30:50
760,,{1157},2024-08-19 16:33:04
761,,{4596},2024-08-19 16:35:18
762,,"{1596, 1066}",2024-08-19 16:37:32
763,,{673},2024-08-19 16:39:46
764,,{1995},2024-08-19 16:42:00
765,,{2893},2024-08-19 16:44:14
766,,{4893},2024-08-19 16:46:28
767,,{1401},2024-08-19 16:48:42
768,,{1463},2024-08-19 16:50:56
769,,{4394},2024-08-19 16:53:10
770,,{4089},2024-08-19 16:55:24
771,,{4157},2024-08-19 16:57:38
772,,{74},2024-08-19 16:59:52
773,,{1174},2024-08-19 17:02:06
774,,{1830},2024-08-19 17:04:20
775,,{3659},2024-08-19 17:06:34
776,,{3719},2024-08-19 17:08:48
777,,{3003},2024-08-19 17:11:02
778,,{265},2024-08-19 17:13:16
779,,{3949},2024-08-19 17:15:30
780,,{2490},2024-08-19 17:17:44
781,,{4224},2024-08-19 17:19:58
782,,{243},2024-08-19 17:22:12
783,,{308},2024-08-19 17:24:26
784,,{513},2024-08-19 17:26:40
785,,{1882},2024-08-19 17:28:54
786,,{2182},2024-08-19 17:31:08
787,,{385},2024-08-19 17:33:22
788,,{913},2024-08-19 17:35:36
789,,{1962},2024-08-19 17:37:50
790,,{886},2024-08-19 17:40:04
791,,{4873},2024-08-19 17:42:18
792,,{3891},2024-08-19 17:44:32
793,,{3590},2024-08-19 17:46:46
794,,{5267},2024-08-19 17:49:00
795,,{4061},2024-08-19 17:51:14
796,,{3139},2024-08-19 17:53:28
797,,{3401},2024-08-19 17:55:42
798,,{1785},2024-08-19 17:57:56
799,,{1458},2024-08-19 18:00:10
800,,{2964},2024-08-19 18:02:24
801,,{2730},2024-08-19 18:04:38
802,,{2825},2024-08-19 18:06:52
803,,{320},2024-08-19 18:09:06
804,,{3134},2024-08-19 18:11:20
805,,{3819},2024-08-19 18:13:34
806,,{4831},2024-08-19 18:15:48
807,,{144},2024-08-19 18:18:02
808,,{3374},2024-08-19 18:20:16
809,,{3643},2024-08-19 18:22:30
810,,{3560},2024-08-19 18:24:44
811,,"{146, 5285, 2185}",2024-08-19 18:26:58
812,,{3518},2024-08-19 18:29:12
813,,{4811},2024-08-19 18:31:26
814,,{5036},2024-08-19 18:33:40
815,,{5208},2024-08-19 18:35:54
816,,{4293},2024-08-19 18:38:08
817,,{784},2024-08-19 18:40:22
818,,{4856},2024-08-19 18:42:36
819,,{2899},2024-08-19 18:44:50
820,,{5061},2024-08-19 18:47:04
821,,{1044},2024-08-19 18:49:18
822,,{1887},2024-08-19 18:51:32
823,,{2508},2024-08-19 18:53:46
824,,{2815},2024-08-19 18:56:00
825,,{1555},2024-08-19 18:58:14
826,,{4569},2024-08-19 19:00:28
827,,"{287, 2211}",2024-08-19 19:02:42
828,,{4199},2024-08-19 19:04:56
829,,{293},2024-08-19 19:07:10
830,,{3481},2024-08-19 19:09:24
831,,{4081},2024-08-19 19:11:38
832,,{2700},2024-08-19 19:13:52
833,,{1785},2024-08-19 19:16:06
834,,{4136},2024-08-19 19:18:20
835,,{3796},2024-08-19 19:20:34
836,,{5237},2024-08-19 19:22:48
837,,{1981},2024-08-19 19:25:02
838,,{3136},2024-08-19 19:27:16
839,,{3428},2024-08-19 19:29:30
840,,{4885},2024-08-19 19:31:44
841,,{859},2024-08-19 19:33:58
842,,{3078},2024-08-19 19:36:12
843,,{1992},2024-08-19 19:38:26
844,,{3997},2024-08-19 19:40:40
845,,{5233},2024-08-19 19:42:54
846,,{2727},2024-08-19 19:45:08
847,,{5202},2024-08-19 19:47:22
848,,{2799},2024-08-19 19:49:36
849,,{3486},2024-08-19 19:51:50
850,,{542},2024-08-19 19:54:04
851,,{1526},2024-08-19 19:56:18
852,,{2490},2024-08-20 10:02:11
853,,"{719, 2260}",2024-08-20 10:04:22
854,,{2985},2024-08-20 10:06:33
855,,{121},2024-08-20 10:08:44
856,,{3473},2024-08-20 10:10:55
857,,{368},2024-08-20 10:13:06
858,,{524},2024-08-20 10:15:17
859,,{4038},2024-08-20 10:17:28
860,,{51},2024-08-20 10:19:39
861,,{2712},2024-08-20 10:21:50
862,,"{1614, 4967}",2024-08-20 10:24:01
863,,{469},2024-08-20 10:26:12
864,,{189},2024-08-20 10:28:23
865,,{4456},2024-08-20 10:30:34
866,,{4259},2024-08-20 10:32:45
867,,{360},2024-08-20 10:34:56
868,,{1553},2024-08-20 10:37:07
869,,{68},2024-08-20 10:39:18
870,,{4869},2024-08-20 10:41:29
871,,{4941},2024-08-20 10:43:40
872,,{2094},2024-08-20 10:45:51
873,,{1319},2024-08-20 10:48:02
874,,{1144},2024-08-20 10:50:13
875,,{2162},2024-08-20 10:52:24
876,,{3351},2024-08-20 10:54:35
877,,{2752},2024-08-20 10:56:46
878,,{155},2024-08-20 10:58:57
879,,{3988},2024-08-20 11:01:08
880,,{935},2024-08-20 11:03:19
881,,{1999},2024-08-20 11:05:30
882,,{1811},2024-08-20 11:07:41
883,,{1191},2024-08-20 11:09:52
884,,{4397},2024-08-20 11:12:03
885,,{1506},2024-08-20 11:14:14
886,,{4960},2024-08-20 11:16:25
887,,{3326},2024-08-20 11:18:36
888,,{262},2024-08-20 11:20:47
889,,{1321},2024-08-20 11:22:58
890,,{1574},2024-08-20 11:25:09
891,,{4932},2024-08-20 11:27:20
892,,{3520},2024-08-20 11:29:31
893,,{328},2024-08-20 11:31:42
894,,"{2743, 496}",2024-08-20 11:33:53
895,,{1553},2024-08-20 11:36:04
896,,{2136},2024-08-20 11:38:15
897,,{3615},2024-08-20 11:40:26
898,,{4672},2024-08-20 11:42:37
899,,{887},2024-08-20 11:44:48
900,,"{3307, 3663, 4079}",2024-08-20 11:46:59
901,,{4437},2024-08-20 11:49:10
902,,{3775},2024-08-20 11:51:21
903,,{3468},2024-08-20 11:53:32
904,,{1954},2024-08-20 11:55:43
905,,{4011},2024-08-20 11:57:54
906,,{3172},2024-08-20 12:00:05
907,,{5317},2024-08-20 12:02:16
908,,{3002},2024-08-20 12:04:27
909,,{2427},2024-08-20 12:06:38
910,,"{748, 2404}",2024-08-20 12:08:49
911,,{2718},2024-08-20 12:11:00
912,,{3007},2024-08-20 12:13:11
913,,{839},2024-08-20 12:15:22
914,,{1069},2024-08-20 12:17:33
915,,{3867},2024-08-20 12:19:44
916,,{4695},2024-08-20 12:21:55
917,,{4680},2024-08-20 12:24:06
918,,{1078},2024-08-20 12:26:17
919,,{714},2024-08-20 12:28:28
920,,{4135},2024-08-20 12:30:39
921,,{4406},2024-08-20 12:32:50
922,,{2876},2024-08-20 12:35:01
923,,{2715},2024-08-20 12:37:12
924,,{4270},2024-08-20 12:39:23
925,,{5252},2024-08-20 12:41:34
926,,{4030},2024-08-20 12:43:45
927,,{5176},2024-08-20 12:45:56
928,,{702},2024-08-20 12:48:07
929,,{3650},2024-08-20 12:50:18
930,,{844},2024-08-20 12:52:29
931,,{4885},2024-08-20 12:54:40
932,,{4064},2024-08-20 12:56:51
933,,{4793},2024-08-20 12:59:02
934,,{2557},2024-08-20 13:01:13
935,,{141},2024-08-20 13:03:24
936,,{2142},2024-08-20 13:05:35
937,,{3030},2024-08-20 13:07:46
938,,{5261},2024-08-20 13:09:57
939,,{2476},2024-08-20 13:12:08
940,,{1225},2024-08-20 13:14:19
941,,{892},2024-08-20 13:16:30
942,,{683},2024-08-20 13:18:41
943,,{1572},2024-08-20 13:20:52
944,,{4689},2024-08-20 13:23:03
945,,{2751},2024-08-20 13:25:14
946,,{1598},2024-08-20 13:27:25
947,,{1199},2024-08-20 13:29:36
948,,{2057},2024-08-20 13:31:47
949,,{650},2024-08-20 13:33:58
950,,{3152},2024-08-20 13:36:09
951,,{4389},2024-08-20 13:38:20
952,,{4756},2024-08-20 13:40:31
953,,{2899},2024-08-20 13:42:42
954,,"{440, 3614, 378}",2024-08-20 13:44:53
955,,{4418},2024-08-20 13:47:04
956,,{2922},2024-08-20 13:49:15
957,,{4170},2024-08-20 13:51:26
958,,{1418},2024-08-20 13:53:37
959,,{4257},2024-08-20 13:55:48
960,,{3076},2024-08-20 13:57:59
961,,"{2755, 2508}",2024-08-20 14:00:10
962,,{713},2024-08-20 14:02:21
963,,{3044},2024-08-20 14:04:32
964,,{1175},2024-08-20 14:06:43
965,,"{313, 3813, 3477}",2024-08-20 14:08:54
966,,{3023},2024-08-20 14:11:05
967,,{1901},2024-08-20 14:13:16
968,,{4651},2024-08-20 14:15:27
969,,{1073},2024-08-20 14:17:38
970,,{1080},2024-08-20 14:19:49
971,,{4585},2024-08-20 14:22:00
972,,{692},2024-08-20 14:24:11
973,,{1869},2024-08-20 14:26:22
974,,"{2585, 4461}",2024-08-20 14:28:33
975,,{1173},2024-08-20 14:30:44
976,,{806},2024-08-20 14:32:55
977,,{281},2024-08-20 14:35:06
978,,{1088},2024-08-20 14:37:17
979,,{4754},2024-08-20 14:39:28
980,,{4644},2024-08-20 14:41:39
981,,"{37, 1907, 3242}",2024-08-20 14:43:50
982,,{4887},2024-08-20 14:46:01
983,,{3452},2024-08-20 14:48:12
984,,{884},2024-08-20 14:50:23
985,,"{2294, 528, 3550}",2024-08-20 14:52:34
986,,{4127},2024-08-20 14:54:45
987,,{4212},2024-08-20 14:56:56
988,,{715},2024-08-20 14:59:07
989,,{4275},2024-08-20 15:01:18
990,,{4420},2024-08-20 15:03:29
991,,{4603},2024-08-20 15:05:40
992,,{1832},2024-08-20 15:07:51
993,,{4440},2024-08-20 15:10:02
994,,{3390},2024-08-20 15:12:13
995,,{3924},2024-08-20 15:14:24
996,,"{1600, 5218}",2024-08-20 15:16:35
997,,{134},2024-08-20 15:18:46
998,,{1981},2024-08-20 15:20:57
999,,{4429},2024-08-20 15:23:08
1000,,"{3077, 3314}",2024-08-20 15:25:19
1001,,{3390},2024-08-20 15:27:30
1002,,{1823},2024-08-20 15:29:41
1003,,{3057},2024-08-20 15:31:52
1004,,{1430},2024-08-20 15:34:03
1005,,"{3362, 95, 4873}",2024-08-20 15:36:14
1006,,{880},2024-08-20 15:38:25
1007,,"{2017, 2177, 3909}",2024-08-20 15:40:36
1008,,{2279},2024-08-20 15:42:47
1009,,{2893},2024-08-20 15:44:58
1010,,"{1751, 4279}",2024-08-20 15:47:09
1011,,{918},2024-08-20 15:49:20
1012,,"{3345, 4549, 1358}",2024-08-20 15:51:31
1013,,{2827},2024-08-20 15:53:42
1014,,{2465},2024-08-20 15:55:53
1015,,{1985},2024-08-20 15:58:04
1016,,{85},2024-08-20 16:00:15
1017,,{3646},2024-08-20 16:02:26
1018,,{4376},2024-08-20 16:04:37
1019,,{2125},2024-08-20 16:06:48
1020,,{4647},2024-08-20 16:08:59
1021,,{203},2024-08-20 16:11:10
1022,,{5082},2024-08-20 16:13:21
1023,,{1359},2024-08-20 16:15:32
1024,,{3601},2024-08-20 16:17:43
1025,,{1507},2024-08-20 16:19:54
1026,,{3720},2024-08-20 16:22:05
1027,,{4587},2024-08-20 16:24:16
1028,,{384},2024-08-20 16:26:27
1029,,{861},2024-08-20 16:28:38
1030,,"{2872, 147}",2024-08-20 16:30:49
1031,,{4167},2024-08-20 16:33:00
1032,,{3425},2024-08-20 16:35:11
1033,,{4708},2024-08-20 16:37:22
1034,,{772},2024-08-20 16:39:33
1035,,{2492},2024-08-20 16:41:44
1036,,{3022},2024-08-20 16:43:55
1037,,"{2209, 4268}",2024-08-20 16:46:06
1038,,{3835},2024-08-20 16:48:17
1039,,{643},2024-08-20 16:50:28
1040,,{2810},2024-08-20 16:52:39
1041,,{1251},2024-08-20 16:54:50
1042,,{2239},2024-08-20 16:57:01
1043,,{2833},2024-08-20 16:59:12
1044,,{1163},2024-08-20 17:01:23
1045,,{3979},2024-08-20 17:03:34
1046,,{1496},2024-08-20 17:05:45
1047,,{3329},2024-08-20 17:07:56
1048,,{1805},2024-08-20 17:10:07
1049,,{743},2024-08-20 17:12:18
1050,,{2584},2024-08-20 17:14:29
1051,,{4544},2024-08-20 17:16:40
1052,,{2637},2024-08-20 17:18:51
1053,,{2629},2024-08-20 17:21:02
1054,,{4003},2024-08-20 17:23:13
1055,,{3792},2024-08-20 17:25:24
1056,,{5122},2024-08-20 17:27:35
1057,,{2120},2024-08-20 17:29:46
1058,,{3191},2024-08-20 17:31:57
1059,,{3278},2024-08-20 17:34:08
1060,,{620},2024-08-20 17:36:19
1061,,{862},2024-08-20 17:38:30
1062,,{1943},2024-08-20 17:40:41
1063,,{4055},2024-08-20 17:42:52
1064,,"{2139, 957}",2024-08-20 17:45:03
1065,,{294},2024-08-20 17:47:14
1066,,{1732},2024-08-20 17:49:25
1067,,{2976},2024-08-20 17:51:36
1068,,{804},2024-08-20 17:53:47
1069,,{4597},2024-08-20 17:55:58
1070,,{1203},2024-08-20 17:58:09
1071,,{1223},2024-08-20 18:00:20
1072,,{3488},2024-08-20 18:02:31
1073,,{693},2024-08-20 18:04:42
1074,,{4003},2024-08-20 18:06:53
1075,,{4634},2024-08-20 18:09:04
1076,,{5240},2024-08-20 18:11:15
1077,,{2462},2024-08-20 18:13:26
1078,,{2910},2024-08-20 18:15:37
1079,,{1643},2024-08-20 18:17:48
1080,,{3008},2024-08-20 18:19:59
1081,,{5145},2024-08-20 18:22:10
1082,,"{5197, 5296}",2024-08-20 18:24:21
1083,,{5110},2024-08-20 18:26:32
1084,,{818},2024-08-20 18:28:43
1085,,{1365},2024-08-20 18:30:54
1086,,{4387},2024-08-20 18:33:05
1087,,{1045},2024-08-20 18:35:16
1088,,{5092},2024-08-20 18:37:27
1089,,{2863},2024-08-20 18:39:38
1090,,{2358},2024-08-20 18:41:49
1091,,{2409},2024-08-20 18:44:00
1092,,{2490},2024-08-20 18:46:11
1093,,{4837},2024-08-20 18:48:22
1094,,{4235},2024-08-20 18:50:33
1095,,{4102},2024-08-20 18:52:44
1096,,{2752},2024-08-20 18:54:55
1097,,{1909},2024-08-20 18:57:06
1098,,{409},2024-08-20 18:59:17
1099,,{2349},2024-08-20 19:01:28
1100,,{1021},2024-08-20 19:03:39
1101,,{5256},2024-08-20 19:05:50
1102,,{1985},2024-08-20 19:08:01
1103,,{3504},2024-08-20 19:10:12
1104,,{2957},2024-08-20 19:12:23
1105,,"{258, 4139}",2024-08-20 19:14:34
1106,,{3735},2024-08-20 19:16:45
1107,,{2312},2024-08-20 19:18:56
1108,,{4320},2024-08-20 19:21:07
1109,,"{4267, 3427}",2024-08-20 19:23:18
1110,,{3779},2024-08-20 19:25:29
1111,,{1003},2024-08-20 19:27:40
1112,,{2927},2024-08-20 19:29:51
1113,,{3998},2024-08-20 19:32:02
1114,,{2932},2024-08-20 19:34:13
1115,,{1962},2024-08-20 19:36:24
1116,,{2262},2024-08-20 19:38:35
1117,,{3840},2024-08-20 19:40:46
1118,,"{4621, 2476}",2024-08-20 19:42:57
1119,,{910},2024-08-20 19:45:08
1120,,{4183},2024-08-20 19:47:19
1121,,{2531},2024-08-20 19:49:30
1122,,{4366},2024-08-20 19:51:41
1123,,{4},2024-08-20 19:53:52
1124,,{1081},2024-08-20 19:56:03
1125,,{2397},2024-08-20 19:58:14
1126,,{5241},2024-08-21 10:02:09
1127,,{2403},2024-08-21 10:04:18
1128,,{146},2024-08-21 10:06:27
1129,,{1051},2024-08-21 10:08:36
1130,,{4526},2024-08-21 10:10:45
1131,,{2070},2024-08-21 10:12:54
1132,,{4554},2024-08-21 10:15:03
1133,,{3554},2024-08-21 10:17:12
1134,,{356},2024-08-21 10:19:21
1135,,{2016},2024-08-21 10:21:30
1136,,{3386},2024-08-21 10:23:39
1137,,{4081},2024-08-21 10:25:48
1138,,"{1791, 169, 1475}",2024-08-21 10:27:57
1139,,{504},2024-08-21 10:30:06
1140,,{5131},2024-08-21 10:32:15
1141,,{2121},2024-08-21 10:34:24
1142,,"{1839, 4174}",2024-08-21 10:36:33
1143,,{1798},2024-08-21 10:38:42
1144,,{4436},2024-08-21 10:40:51
1145,,{1339},2024-08-21 10:43:00
1146,,{3964},2024-08-21 10:45:09
1147,,{3038},2024-08-21 10:47:18
1148,,{4508},2024-08-21 10:49:27
1149,,{4953},2024-08-21 10:51:36
1150,,"{3370, 4867}",2024-08-21 10:53:45
1151,,{2575},2024-08-21 10:55:54
1152,,{4047},2024-08-21 10:58:03
1153,,{2803},2024-08-21 11:00:12
1154,,{3837},2024-08-21 11:02:21
1155,,{4128},2024-08-21 11:04:30
1156,,{5092},2024-08-21 11:06:39
1157,,"{1861, 4947}",2024-08-21 11:08:48
1158,,{341},2024-08-21 11:10:57
1159,,{769},2024-08-21 11:13:06
1160,,{3836},2024-08-21 11:15:15
1161,,{670},2024-08-21 11:17:24
1162,,{1714},2024-08-21 11:19:33
1163,,{539},2024-08-21 11:21:42
1164,,{3873},2024-08-21 11:23:51
1165,,{4614},2024-08-21 11:26:00
1166,,{1469},2024-08-21 11:28:09
1167,,{2975},2024-08-21 11:30:18
1168,,{1518},2024-08-21 11:32:27
1169,,{4707},2024-08-21 11:34:36
1170,,{895},2024-08-21 11:36:45
1171,,{472},2024-08-21 11:38:54
1172,,{2358},2024-08-21 11:41:03
1173,,{1278},2024-08-21 11:43:12
1174,,{5030},2024-08-21 11:45:21
1175,,{1705},2024-08-21 11:47:30
1176,,{2041},2024-08-21 11:49:39
1177,,{1270},2024-08-21 11:51:48
1178,,{746},2024-08-21 11:53:57
1179,,{1231},2024-08-21 11:56:06
1180,,{2387},2024-08-21 11:58:15
1181,,{3380},2024-08-21 12:00:24
1182,,{430},2024-08-21 12:02:33
1183,,{3385},2024-08-21 12:04:42
1184,,{1460},2024-08-21 12:06:51
1185,,{1489},2024-08-21 12:09:00
1186,,{1600},2024-08-21 12:11:09
1187,,{1433},2024-08-21 12:13:18
1188,,{3293},2024-08-21 12:15:27
1189,,{991},2024-08-21 12:17:36
1190,,{4179},2024-08-21 12:19:45
1191,,{1685},2024-08-21 12:21:54
1192,,"{5081, 972, 1169}",2024-08-21 12:24:03
1193,,{494},2024-08-21 12:26:12
1194,,{3090},2024-08-21 12:28:21
1195,,{3679},2024-08-21 12:30:30
1196,,{4506},2024-08-21 12:32:39
1197,,{691},2024-08-21 12:34:48
1198,,{494},2024-08-21 12:36:57
1199,,{180},2024-08-21 12:39:06
1200,,{1995},2024-08-21 12:41:15
1201,,{2215},2024-08-21 12:43:24
1202,,{20},2024-08-21 12:45:33
1203,,{1394},2024-08-21 12:47:42
1204,,{3450},2024-08-21 12:49:51
1205,,{2106},2024-08-21 12:52:00
1206,,{4656},2024-08-21 12:54:09
1207,,{3180},2024-08-21 12:56:18
1208,,{3621},2024-08-21 12:58:27
1209,,{2632},2024-08-21 13:00:36
1210,,{4900},2024-08-21 13:02:45
1211,,{2512},2024-08-21 13:04:54
1212,,{3597},2024-08-21 13:07:03
1213,,{4155},2024-08-21 13:09:12
1214,,{4543},2024-08-21 13:11:21
1215,,{1216},2024-08-21 13:13:30
1216,,{4873},2024-08-21 13:15:39
1217,,{2916},2024-08-21 13:17:48
1218,,{453},2024-08-21 13:19:57
1219,,{2566},2024-08-21 13:22:06
1220,,{1114},2024-08-21 13:24:15
1221,,{2659},2024-08-21 13:26:24
1222,,"{397, 1992}",2024-08-21 13:28:33
1223,,{804},2024-08-21 13:30:42
1224,,{3364},2024-08-21 13:32:51
1225,,{4718},2024-08-21 13:35:00
1226,,{3956},2024-08-21 13:37:09
1227,,{4286},2024-08-21 13:39:18
1228,,{721},2024-08-21 13:41:27
1229,,{1405},2024-08-21 13:43:36
1230,,{490},2024-08-21 13:45:45
1231,,{804},2024-08-21 13:47:54
1232,,{63},2024-08-21 13:50:03
1233,,{1763},2024-08-21 13:52:12
1234,,{4298},2024-08-21 13:54:21
1235,,{1385},2024-08-21 13:56:30
1236,,{2740},2024-08-21 13:58:39
1237,,{448},2024-08-21 14:00:48
1238,,{903},2024-08-21 14:02:57
1239,,{3697},2024-08-21 14:05:06
1240,,{783},2024-08-21 14:07:15
1241,,{2947},2024-08-21 14:09:24
1242,,{4387},2024-08-21 14:11:33
1243,,{3234},2024-08-21 14:13:42
1244,,{4311},2024-08-21 14:15:51
1245,,{2061},2024-08-21 14:18:00
1246,,{4516},2024-08-21 14:20:09
1247,,{3402},2024-08-21 14:22:18
1248,,{4295},2024-08-21 14:24:27
1249,,{1517},2024-08-21 14:26:36
1250,,{5165},2024-08-21 14:28:45
1251,,{4695},2024-08-21 14:30:54
1252,,{2808},2024-08-21 14:33:03
1253,,{1643},2024-08-21 14:35:12
1254,,{3726},2024-08-21 14:37:21
1255,,{2645},2024-08-21 14:39:30
1256,,{3960},2024-08-21 14:41:39
1257,,{1779},2024-08-21 14:43:48
1258,,{428},2024-08-21 14:45:57
1259,,{1270},2024-08-21 14:48:06
1260,,{1975},2024-08-21 14:50:15
1261,,{3586},2024-08-21 14:52:24
1262,,{4522},2024-08-21 14:54:33
1263,,{2321},2024-08-21 14:56:42
1264,,{5013},2024-08-21 14:58:51
1265,,"{1893, 1755}",2024-08-21 15:01:00
1266,,{1053},2024-08-21 15:03:09
1267,,{2033},2024-08-21 15:05:18
1268,,{2190},2024-08-21 15:07:27
1269,,{419},2024-08-21 15:09:36
1270,,{1515},2024-08-21 15:11:45
1271,,{407},2024-08-21 15:13:54
1272,,{4601},2024-08-21 15:16:03
1273,,{2270},2024-08-21 15:18:12
1274,,{2800},2024-08-21 15:20:21
1275,,"{1176, 4817}",2024-08-21 15:22:30
1276,,{3286},2024-08-21 15:24:39
1277,,{5118},2024-08-21 15:26:48
1278,,{1720},2024-08-21 15:28:57
1279,,{1699},2024-08-21 15:31:06
1280,,{3969},2024-08-21 15:33:15
1281,,{1303},2024-08-21 15:35:24
1282,,{1228},2024-08-21 15:37:33
1283,,{4973},2024-08-21 15:39:42
1284,,{1873},2024-08-21 15:41:51
1285,,{2749},2024-08-21 15:44:00
1286,,{1696},2024-08-21 15:46:09
1287,,{3528},2024-08-21 15:48:18
1288,,{233},2024-08-21 15:50:27
1289,,{2375},2024-08-21 15:52:36
1290,,{4254},2024-08-21 15:54:45
1291,,"{5229, 1400}",2024-08-21 15:56:54
1292,,{4165},2024-08-21 15:59:03
1293,,{4994},2024-08-21 16:01:12
1294,,{743},2024-08-21 16:03:21
1295,,{113},2024-08-21 16:05:30
1296,,{4331},2024-08-21 16:07:39
1297,,{4877},2024-08-21 16:09:48
1298,,{1482},2024-08-21 16:11:57
1299,,{2757},2024-08-21 16:14:06
1300,,{4250},2024-08-21 16:16:15
1301,,{3849},2024-08-21 16:18:24
1302,,{1269},2024-08-21 16:20:33
1303,,{3946},2024-08-21 16:22:42
1304,,{5206},2024-08-21 16:24:51
1305,,"{1869, 745}",2024-08-21 16:27:00
1306,,{950},2024-08-21 16:29:09
1307,,{2756},2024-08-21 16:31:18
1308,,{1832},2024-08-21 16:33:27
1309,,{2762},2024-08-21 16:35:36
1310,,{1571},2024-08-21 16:37:45
1311,,{2780},2024-08-21 16:39:54
1312,,{806},2024-08-21 16:42:03
1313,,{3502},2024-08-21 16:44:12
1314,,{3082},2024-08-21 16:46:21
1315,,{3095},2024-08-21 16:48:30
1316,,{4156},2024-08-21 16:50:39
1317,,{1945},2024-08-21 16:52:48
1318,,{3079},2024-08-21 16:54:57
1319,,{2568},2024-08-21 16:57:06
1320,,{3244},2024-08-21 16:59:15
1321,,{4833},2024-08-21 17:01:24
1322,,"{3796, 5023, 4455}",2024-08-21 17:03:33
1323,,{2912},2024-08-21 17:05:42
1324,,{66},2024-08-21 17:07:51
1325,,"{4832, 2412}",2024-08-21 17:10:00
1326,,{281},2024-08-21 17:12:09
1327,,{2872},2024-08-21 17:14:18
1328,,{3891},2024-08-21 17:16:27
1329,,{4775},2024-08-21 17:18:36
1330,,{58},2024-08-21 17:20:45
1331,,{510},2024-08-21 17:22:54
1332,,{1092},2024-08-21 17:25:03
1333,,{4413},2024-08-21 17:27:12
1334,,{1037},2024-08-21 17:29:21
1335,,{4731},2024-08-21 17:31:30
1336,,{604},2024-08-21 17:33:39
1337,,"{2964, 2470}",2024-08-21 17:35:48
1338,,{1280},2024-08-21 17:37:57
1339,,{736},2024-08-21 17:40:06
1340,,{94},2024-08-21 17:42:15
1341,,{4005},2024-08-21 17:44:24
1342,,{944},2024-08-21 17:46:33
1343,,{3050},2024-08-21 17:48:42
1344,,{953},2024-08-21 17:50:51
1345,,{358},2024-08-21 17:53:00
1346,,{4607},2024-08-21 17:55:09
1347,,{2162},2024-08-21 17:57:18
1348,,{804},2024-08-21 17:59:27
1349,,{1117},2024-08-21 18:01:36
1350,,"{4781, 4208}",2024-08-21 18:03:45
1351,,{849},2024-08-21 18:05:54
1352,,{4550},2024-08-21 18:08:03
1353,,{95},2024-08-21 18:10:12
1354,,{4878},2024-08-21 18:12:21
1355,,{1542},2024-08-21 18:14:30
